id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
103191,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,但是主题还没有决定，您觉得举办什么活动最好呢？,,,OPTIONS,103191,,,,,,,,,,,,,,,,,,,,,,,
103192,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,很多老人得到了救助，并希望多举行这种活动。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
103193,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,很多流浪汉得到了救助，并纷纷夸赞您。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
103200,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,临城的商会被洗劫一空，无钱周转。,,,,,103201,,,,,,,,,,
103201,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,现在求您援助一下，您觉得如何？,,,OPTIONS,103201,,,,,,,,,,,,,,,,,,,,,,,
103202,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,无利不起早，别家倒了，我们就坐收渔翁之利。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_ORDER,25,
103203,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,如此大仁大义的行为，当然收获了很多锦旗。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
103210,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,经营商会总会有周转不灵的时候，您看这不就来了。,,,,,103211,,,,,,,,,,
103211,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,就知道您一定会借钱的，利息随您，怎么样？,,,OPTIONS,103211,,,,,,,,,,,,,,,,,,,,,,,
103212,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,解决了燃眉之急，但很害怕他们不还钱。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
103213,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,低利息让商户非常高兴，为您提供了很多物资。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
103220,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,许多达官贵人想要西域的丝绸，商会也想去进一批货。,,,,,103221,,,,,,,,,,
103221,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,去西域有水路和陆路可以走，您看？,,,OPTIONS,103221,,,,,,,,,,,,,,,,,,,,,,,
103222,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,水运成本虽低，但汹涌的暗礁导致很多人受伤。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_LABOUR,25,ADD_RESOURCE,FRT_MONEY,75,
103223,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,走官道时间虽长，但一路上都很安全。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
103230,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,贩卖私盐一直都被我们明令禁止，但仍有人铤而走险。,,,,,103231,,,,,,,,,,
103231,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,必须严加惩治才可以！,,,OPTIONS,103231,,,,,,,,,,,,,,,,,,,,,,,
103232,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,杀鸡儆猴的做法起到了很好的效果。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
103233,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,彻底打击了贩卖私盐的团伙。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
103240,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,极北之地的羊毛非常厚实，商会想派人去采购一些。,,,,,103241,,,,,,,,,,
103241,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,通往北方的道路很难走，您觉得该用什么方法去呢？,,,OPTIONS,103241,,,,,,,,,,,,,,,,,,,,,,,
103242,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,驴的成本很低，但很多人因为太累不愿回来。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_LABOUR,25,ADD_RESOURCE,FRT_MONEY,75,
103243,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,马车虽贵了些，但运送货物的效率也变高了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
103250,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,您应该知道我们夜市很繁华，可偶尔有些人会吃坏肚子。,,,,,103251,,,,,,,,,,
103251,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,如果不整治一下的话，我怕会出更大的问题，您看？,,,OPTIONS,103251,,,,,,,,,,,,,,,,,,,,,,,
103252,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,条件有了些许改善，但有很多人不愿意打扫。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
103253,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,虽然有些耗费人力物力，但条件得到了大大改善。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
103260,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,前线忽然资源紧缺，想向我们购买一大批粮草。,,,,,103261,,,,,,,,,,
103261,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,他们说价格可以随您决定，不知您意下如何？,,,OPTIONS,103261,,,,,,,,,,,,,,,,,,,,,,,
103262,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,狠狠地抓了一大笔，但总觉得有些隐隐不安。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
103263,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,被军务处举荐，得到了朝廷的称赞。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
103270,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,有一个流窜团伙最近打劫了我们附近的村庄。,,,,,103271,,,,,,,,,,
103271,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,虽然不归我们管辖，但救人一命，胜造七级浮屠啊。,,,OPTIONS,103271,,,,,,,,,,,,,,,,,,,,,,,
103272,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这些人非常感激您，纷纷迁居到您的城中。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_ORDER,25,
103273,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,那些人从此流离失所，再也没见过他们。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_LABOUR,25,ADD_RESOURCE,FRT_ORDER,75,
103280,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,哼！飞贼居然如此猖獗，弄得商铺频频失窃。,,,,,103281,,,,,,,,,,
103281,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,不解决的话，商户们肯定就不愿意干了，哎……,,,OPTIONS,103281,,,,,,,,,,,,,,,,,,,,,,,
103282,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,有了一些成效，但仍未解决根本。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
103283,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,飞贼难以下手，商户再也没失窃过。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
103290,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,附近的村庄希望能够买我们一些铁矿。,,,,,103291,,,,,,,,,,
103291,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,铁矿虽然廉价，就怕被歹人拿去制作兵器，可就糟了，您觉得？,,,OPTIONS,103291,,,,,,,,,,,,,,,,,,,,,,,
103292,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,总觉得附近有一些势力开始躁动起来。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
103293,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,拒绝贩卖，对方悻悻而去。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
103300,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,为了前线补给，抽掉了很多商会的人手，现在商会反到人力紧缺。,,,,,103301,,,,,,,,,,
103301,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,再这样下去，商会的运作会越来越困难，怎么办？,,,OPTIONS,103301,,,,,,,,,,,,,,,,,,,,,,,
103302,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,很多人看过告示之后，都跑过来工作了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_MONEY,25,
103303,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,给犯人很少的报酬，去做一些苦力工作，但百姓感到了不安。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_ORDER,25,
104000,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场的劳工渐渐开始不满意现在的待遇，挖矿效率也越来越低了。,,,,,104001,,,,,,,,,,
104001,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,您觉得是否要给他们提高俸禄呢？,,,OPTIONS,104001,,,,,,,,,,,,,,,,,,,,,,,
104002,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,激发了矿工的工作热情，他们重新投入了工作。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
104003,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,节省了一大笔开支，但矿工们愈发消极了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_MATERIAL,25,
104020,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,近日，矿场挖到了一大块金矿，小管理一度想要隐瞒不报，不过最后还是上报了上来。,,,,,104021,,,,,,,,,,
104021,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,如何处理这个金矿呢？,,,OPTIONS,104021,,,,,,,,,,,,,,,,,,,,,,,
104022,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你给自己竖了一个全金的雕像在城中心，国外慕名而来的游客络绎不绝。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_MONEY,25,
104023,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你用金矿换取了军备，然后攻占了敌国。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
104030,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场挖到了一块奇怪的石头，石头通体发黑，又隐隐冒着绿光，胆小之人连靠都不敢靠近。,,,,,104031,,,,,,,,,,
104031,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,要如何处理呢？,,,OPTIONS,104031,,,,,,,,,,,,,,,,,,,,,,,
104032,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,切开之后蹦出了蛇精，你急忙派人去寻葫芦娃！,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_LABOUR,25,ADD_RESOURCE,FRT_MATERIAL,75,
104033,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你选择了无视这块石头，据说后来来了七个奇怪的娃娃把石头搬走了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
104040,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场挖到了一块奇怪的石头，石头通体发黑，又隐隐冒着绿光，胆小之人连靠都不敢靠近。,,,,,104041,,,,,,,,,,
104041,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,要如何处理呢？,,,OPTIONS,104041,,,,,,,,,,,,,,,,,,,,,,,
104042,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,切开石头一看，居然是和氏璧。天授不取，反受其咎。你决定称帝！,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_LABOUR,75,
104043,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,幸好没有出什么乱子，百姓称赞了您的稳重。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
104050,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近一段时间，矿场的劳工效率低下。,,,,,104051,,,,,,,,,,
104051,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,您觉得，是不是要把工作安排的轻松一点？,,,OPTIONS,104051,,,,,,,,,,,,,,,,,,,,,,,
