id,name,slot,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,damage_type,target_find.target_grids,target_find.target_select,target_find.target_filters.target_filters.type,target_find.target_filters.target_filters.arg,target_find.target_filters.target_filters.type,target_find.target_filters.target_filters.arg,target_find.target_sort,target_find.max_target,target_find.target_is_grid,opacity,speed,type,time,icon,scale,cd,default_cd,on_cast_self.pttid,on_cast_self.caster,on_cast_self.target,on_cast_self.pttid,on_cast_self.caster,on_cast_self.target,on_cast.pttid,on_cast.caster,on_cast.target,on_cast.pttid,on_cast.caster,on_cast.target,on_hit.pttid,on_hit.caster,on_hit.target,on_hit.pttid,on_hit.caster,on_hit.target,on_hit.pttid,on_hit.caster,on_hit.target,on_hit.pttid,on_hit.caster,on_hit.target,tags,tags,special_lens,cast_effect.stitching_effect,cast_effect.effect,cast_effect.unflipped_over,cast_effect.create_in_center,cast_effect.forever,cast_effect.stitching_effect,cast_effect.effect,cast_effect.unflipped_over,cast_effect.create_in_center,cast_effect.forever,cast_effect_down.stitching_effect,cast_effect_down.effect,cast_effect_down.unflipped_over,cast_effect_down.create_in_center,cast_effect_down.forever,cast_effect_down.stitching_effect,cast_effect_down.effect,cast_effect_down.unflipped_over,cast_effect_down.create_in_center,cast_effect_down.forever,cast_effect_down.stitching_effect,cast_effect_down.effect,cast_effect_down.unflipped_over,cast_effect_down.create_in_center,cast_effect_down.forever,cast_effect_ctr.stitching_effect,cast_effect_ctr.effect,cast_effect_ctr.unflipped_over,cast_effect_ctr.create_in_center,cast_effect_ctr.forever,cast_attack_effect.stitching_effect,cast_attack_effect.effect,cast_attack_effect.unflipped_over,cast_attack_effect.create_in_center,cast_attack_effect.forever,target_effect.stitching_effect,target_effect.effect,target_effect.unflipped_over,target_effect.create_in_center,target_effect.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_ctr.stitching_effect,target_effect_ctr.effect,target_effect_ctr.unflipped_over,target_effect_ctr.create_in_center,target_effect_ctr.forever,cast_anim,special_sound,name_sound,attack_sound,hit_sound,value,factor,level,levelup_skill,levelup_conditions.conditions.type,levelup_conditions.conditions.arg,levelup_conditions.conditions.arg,unlock_conditions.conditions.type,unlock_conditions.conditions.arg,unite_skill.dps,unite_skill.tank,unite_skill.assist,desc,zhanli
804719,焰天火雨,2,1,250,1,350,1,400,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chitianhuoyu,1,0,0,,,,,,,,,,,,,80470219,SKILL_CASTER,SKILL_TARGET,1,SKILL_CASTER,SKILL_TARGET,80470119,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0122u,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0168u,,,,,newskills/effect_hit_0168d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0168u,,,,attack,,soundeffects/yantianhuoyu_nv_xiao,,soundeffects/zhanganshou2_sk,0,1000,16,804811,,,,,,,,,{normal-color}对敌方群体造成{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}，{green-color}100%{normal-color}几率为目标增加灼烧状态，如果目标已经处于灼烧状态，使目标受到的伤害的伤害提高1000%，持续1回合,
804811,焰天火雨,2,1,250,1,350,1,400,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chitianhuoyu,1,0,0,,,,,,,,,,,,,80480211,SKILL_CASTER,SKILL_TARGET,1,SKILL_CASTER,SKILL_TARGET,80480111,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0122u,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0168u,,,,,newskills/effect_hit_0168d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0168u,,,,attack,,soundeffects/yantianhuoyu_nv_xiao,,soundeffects/zhanganshou2_sk,0,1000,17,804812,,,,,,,,,{normal-color}对敌方群体造成{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}，{green-color}100%{normal-color}几率为目标增加灼烧状态，如果目标已经处于灼烧状态，使目标受到的伤害的伤害提高1000%，持续1000回合,
804812,焰天火雨,2,1,250,1,350,1,400,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chitianhuoyu,1,0,0,,,,,,,,,,,,,80480212,SKILL_CASTER,SKILL_TARGET,1,SKILL_CASTER,SKILL_TARGET,80480112,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0122u,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0168u,,,,,newskills/effect_hit_0168d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0168u,,,,attack,,soundeffects/yantianhuoyu_nv_xiao,,soundeffects/zhanganshou2_sk,0,1000,18,804813,,,,,,,,,{normal-color}对敌方群体造成{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}，{green-color}100%{normal-color}几率为目标增加灼烧状态，如果目标已经处于灼烧状态，使目标受到的伤害的伤害提高1000%，持续1000回合,
804813,焰天火雨,2,1,250,1,350,1,400,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chitianhuoyu,1,0,0,,,,,,,,,,,,,80480213,SKILL_CASTER,SKILL_TARGET,1,SKILL_CASTER,SKILL_TARGET,80480113,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0122u,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0168u,,,,,newskills/effect_hit_0168d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0168u,,,,attack,,soundeffects/yantianhuoyu_nv_xiao,,soundeffects/zhanganshou2_sk,0,1000,19,804814,,,,,,,,,{normal-color}对敌方群体造成{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}，{green-color}100%{normal-color}几率为目标增加灼烧状态，如果目标已经处于灼烧状态，使目标受到的伤害的伤害提高1000%，持续1000回合,
804814,焰天火雨,2,1,250,1,350,1,400,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chitianhuoyu,1,0,0,,,,,,,,,,,,,80480214,SKILL_CASTER,SKILL_TARGET,1,SKILL_CASTER,SKILL_TARGET,80480114,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0122u,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0168u,,,,,newskills/effect_hit_0168d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0168u,,,,attack,,soundeffects/yantianhuoyu_nv_xiao,,soundeffects/zhanganshou2_sk,0,1000,20,,,,,,,,,,{normal-color}对敌方群体造成{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}，{green-color}100%{normal-color}几率为目标增加灼烧状态，如果目标已经处于灼烧状态，使目标受到的伤害的伤害提高1000%，持续1000回合,
804911,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,1,804912,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color},
804912,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,2,804913,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color},
804913,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,3,804914,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color},
804914,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,4,805011,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color},
805011,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80500111,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,5,805012,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒,
805012,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80500112,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,6,805013,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒,
805013,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80500113,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,7,805014,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒,
805014,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80500114,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,8,805111,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒,
805111,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80510111,SKILL_CASTER,SKILL_TARGET,80510211,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,9,805112,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805112,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80510112,SKILL_CASTER,SKILL_TARGET,80510212,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,10,805113,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805113,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80510113,SKILL_CASTER,SKILL_TARGET,80510213,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,11,805114,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805114,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80510114,SKILL_CASTER,SKILL_TARGET,80510214,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,12,805116,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805116,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80510116,SKILL_CASTER,SKILL_TARGET,80510216,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,13,805117,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805117,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80510117,SKILL_CASTER,SKILL_TARGET,80510217,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,14,805118,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805118,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80510118,SKILL_CASTER,SKILL_TARGET,80510218,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,15,805119,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805119,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80510119,SKILL_CASTER,SKILL_TARGET,80510219,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,16,805211,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805211,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80520111,SKILL_CASTER,SKILL_TARGET,80520211,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,17,805212,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805212,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80520112,SKILL_CASTER,SKILL_TARGET,80520212,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,18,805213,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805213,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80520113,SKILL_CASTER,SKILL_TARGET,80520213,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,19,805214,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805214,千娇百媚,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_manyinzhulian,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,80520114,SKILL_CASTER,SKILL_TARGET,80520214,SKILL_CASTER,SKILL_TARGET,,,,DAMAGE,,True,,newskills/effect_0183u,,,,,,,,,,newskills/effect_0183d,,,,,,,,,,,,,,,newskills/pre_camera_0183u,,,,,newskills/effect_0126u,,,,True,newskills/effect_hit_0242u,,,,True,newskills/effect_hit_0242d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0242u,,,,attack,,soundeffects/qianjiaobaimei_nv_xiao,,soundeffects/new_chiyunrou2_sk,0,1000,20,,,,,,,,,,{normal-color}指定横排敌人受到{green-color}100%{normal-color}的{purple-color}法术伤害{normal-color}并且使其{green-color}100%{normal-color}几率中毒，如果目标已经处于中毒状态，使目标造成的伤害降低1000%，持续1000回合,
805311,八宝琉璃,2,,,,,,,,,,,,,MAGICAL,ALLY,CROSS,ALIVE,,,,,,,,,,2,sprites/skill/jineng_babaoliuli,1,0,0,,,,,,,2,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,HEAL,,True,,newskills/effect_0181u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0120u,,,,True,newskills/buff_0116u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/buff_camera_0116u,,,,attack,,soundeffects/babaoliuli_nv_xiao,,soundeffects/lichangle1_sk,0,1000,1,805312,,,,,,,,,{normal-color}对十字范围的目标造成攻击力{green-color}100%{normal-color}的治疗效果,
