id,ips.origin,ips.end_point,ips.area_id,ips.area_name
19542,203.6.160.0,203.6.207.255,1014,大洋州地区
19543,203.6.216.0,203.6.223.255,1014,大洋州地区
19544,203.6.240.0,203.6.247.255,1014,大洋州地区
19545,203.6.248.0,203.6.249.255,1001,华东地区
19546,203.6.250.0,203.7.128.255,1014,大洋州地区
19547,203.7.129.0,203.7.129.255,1001,华东地区
19548,203.7.130.0,203.7.137.255,1014,大洋州地区
19549,203.7.138.0,203.7.139.255,1001,华东地区
19550,203.7.140.0,203.7.146.255,1014,大洋州地区
19551,203.7.147.0,203.7.147.255,1001,华东地区
19552,203.7.148.0,203.7.149.255,1014,大洋州地区
19553,203.7.150.0,203.7.151.255,1001,华东地区
19554,203.7.152.0,203.7.157.255,1014,大洋州地区
19555,203.7.158.0,203.7.158.255,1001,华东地区
19556,203.7.159.0,203.7.159.255,1014,大洋州地区
19557,203.7.160.0,203.7.167.255,1008,港澳台地区
19558,203.7.168.0,203.7.170.255,1014,大洋州地区
19559,203.7.171.0,203.7.171.255,1011,东南亚地区
19560,203.7.172.0,203.7.191.255,1014,大洋州地区
19561,203.7.192.0,203.7.193.255,1001,华东地区
19562,203.7.194.0,203.7.199.255,1014,大洋州地区
19563,203.7.200.0,203.7.200.255,1001,华东地区
19564,203.7.201.0,203.7.255.255,1014,大洋州地区
19565,203.8.0.0,203.8.0.255,1001,华东地区
19566,203.8.1.0,203.8.7.255,1014,大洋州地区
19567,203.8.8.0,203.8.8.255,1001,华东地区
19568,203.8.9.0,203.8.22.255,1014,大洋州地区
19569,203.8.23.0,203.8.31.255,1001,华东地区
19570,203.8.32.0,203.8.69.255,1014,大洋州地区
19571,203.8.70.0,203.8.70.255,1001,华东地区
19572,203.8.71.0,203.8.81.255,1014,大洋州地区
19573,203.8.82.0,203.8.82.255,1001,华东地区
19574,203.8.83.0,203.8.85.255,1014,大洋州地区
19575,203.8.86.0,203.8.87.255,1001,华东地区
19576,203.8.88.0,203.8.90.255,1014,大洋州地区
19577,203.8.91.0,203.8.91.255,1001,华东地区
19578,203.8.92.0,203.8.108.255,1014,大洋州地区
19579,203.8.110.0,203.8.111.255,1001,华东地区
19580,203.8.112.0,203.8.114.255,1014,大洋州地区
19581,203.8.115.0,203.8.115.255,1001,华东地区
19582,203.8.118.0,203.8.126.255,1014,大洋州地区
19583,203.8.127.0,203.8.127.255,1011,东南亚地区
19584,203.8.128.0,203.8.165.255,1014,大洋州地区
19585,203.8.166.0,203.8.167.255,1001,华东地区
19586,203.8.168.0,203.8.168.255,1014,大洋州地区
19587,203.8.169.0,203.8.169.255,1001,华东地区
19588,203.8.170.0,203.8.171.255,1014,大洋州地区
19589,203.8.172.0,203.8.172.255,1011,东南亚地区
19590,203.8.173.0,203.8.173.255,1001,华东地区
19591,203.8.174.0,203.8.183.255,1014,大洋州地区
19592,203.8.184.0,203.8.184.255,1001,华东地区
19593,203.8.185.0,203.8.185.255,1014,大洋州地区
19594,203.8.186.0,203.8.187.255,1001,华东地区
19595,203.8.188.0,203.8.189.255,1014,大洋州地区
19596,203.8.190.0,203.8.192.255,1001,华东地区
19597,203.8.193.0,203.8.196.255,1014,大洋州地区
19598,203.8.197.0,203.8.199.255,1001,华东地区
19599,203.8.200.0,203.8.200.255,1014,大洋州地区
19600,203.8.202.0,203.8.202.255,1014,大洋州地区
19601,203.8.203.0,203.8.203.255,1001,华东地区
19602,203.8.204.0,203.8.208.255,1014,大洋州地区
19603,203.8.209.0,203.8.215.255,1001,华东地区
19604,203.8.216.0,203.8.216.255,1014,大洋州地区
19605,203.8.217.0,203.8.217.255,1001,华东地区
19606,203.8.218.0,203.8.219.255,1014,大洋州地区
19607,203.8.220.0,203.8.220.255,1001,华东地区
19608,203.8.221.0,203.9.31.255,1014,大洋州地区
19609,203.9.32.0,203.9.32.255,1001,华东地区
19610,203.9.33.0,203.9.35.255,1014,大洋州地区
19611,203.9.36.0,203.9.37.255,1001,华东地区
19612,203.9.38.0,203.9.56.255,1014,大洋州地区
19613,203.9.57.0,203.9.57.255,1001,华东地区
19614,203.9.58.0,203.9.62.255,1014,大洋州地区
19615,203.9.63.0,203.9.63.255,1001,华东地区
19616,203.9.64.0,203.9.64.255,1014,大洋州地区
19617,203.9.65.0,203.9.65.255,1001,华东地区
19618,203.9.66.0,203.9.69.255,1014,大洋州地区
19619,203.9.70.0,203.9.72.255,1001,华东地区
19620,203.9.73.0,203.9.74.255,1014,大洋州地区
19621,203.9.75.0,203.9.77.255,1001,华东地区
19622,203.9.78.0,203.9.79.255,1011,东南亚地区
19623,203.9.80.0,203.9.95.255,1014,大洋州地区
19624,203.9.96.0,203.9.101.255,1001,华东地区
19625,203.9.102.0,203.9.107.255,1014,大洋州地区
19626,203.9.108.0,203.9.108.255,1001,华东地区
19627,203.9.109.0,203.9.157.255,1014,大洋州地区
19628,203.9.158.0,203.9.158.255,1001,华东地区
19629,203.9.159.0,203.10.15.255,1014,大洋州地区
19630,203.10.16.0,203.10.23.255,1011,东南亚地区
19631,203.10.24.0,203.10.33.255,1014,大洋州地区
19632,203.10.34.0,203.10.34.255,1001,华东地区
19633,203.10.35.0,203.10.55.255,1014,大洋州地区
19634,203.10.56.0,203.10.56.255,1001,华东地区
19635,203.10.57.0,203.10.57.255,1014,大洋州地区
19636,203.10.58.0,203.10.58.255,1011,东南亚地区
19637,203.10.59.0,203.10.73.255,1014,大洋州地区
19638,203.10.74.0,203.10.75.255,1001,华东地区
19639,203.10.76.0,203.10.83.255,1014,大洋州地区
19640,203.10.84.0,203.10.88.255,1001,华东地区
19641,203.10.89.0,203.10.94.255,1014,大洋州地区
19642,203.10.95.0,203.10.95.255,1001,华东地区
19643,203.10.96.0,203.10.124.255,1014,大洋州地区
19644,203.10.125.0,203.10.125.255,1001,华东地区
19645,203.10.126.0,203.11.64.255,1014,大洋州地区
19646,203.11.66.0,203.11.69.255,1014,大洋州地区
19647,203.11.70.0,203.11.70.255,1001,华东地区
19648,203.11.71.0,203.11.73.255,1014,大洋州地区
19649,203.11.74.0,203.11.74.255,1011,东南亚地区
19650,203.11.75.0,203.11.75.255,1014,大洋州地区
19651,203.11.76.0,203.11.79.255,1001,华东地区
19652,203.11.80.0,203.11.81.255,1014,大洋州地区
19653,203.11.82.0,203.11.82.255,1001,华东地区
19654,203.11.83.0,203.11.83.255,1014,大洋州地区
19655,203.11.84.0,203.11.87.255,1001,华东地区
19656,203.11.88.0,203.11.90.255,1014,大洋州地区
19657,203.11.91.0,203.11.91.255,1001,华东地区
19658,203.11.92.0,203.11.99.255,1014,大洋州地区
19659,203.11.100.0,203.11.103.255,1001,华东地区
19660,203.11.104.0,203.11.108.255,1014,大洋州地区
19661,203.11.109.0,203.11.109.255,1001,华东地区
19662,203.11.110.0,203.11.116.255,1014,大洋州地区
19663,203.11.117.0,203.11.117.255,1001,华东地区
19664,203.11.118.0,203.11.121.255,1014,大洋州地区
19665,203.11.122.0,203.11.122.255,1001,华东地区
19666,203.11.123.0,203.11.125.255,1014,大洋州地区
19667,203.11.126.0,203.11.126.255,1001,华东地区
19668,203.11.127.0,203.11.127.255,1014,大洋州地区
19669,203.11.128.0,203.11.135.255,1008,港澳台地区
19670,203.11.136.0,203.11.139.255,1001,华东地区
19671,203.11.140.0,203.11.140.255,1014,大洋州地区
19672,203.11.141.0,203.11.143.255,1001,华东地区
19673,203.11.144.0,203.11.179.255,1014,大洋州地区
19674,203.11.180.0,203.11.183.255,1001,华东地区
19675,203.11.184.0,203.11.207.255,1014,大洋州地区
19676,203.11.208.0,203.11.211.255,1001,华东地区
19677,203.11.212.0,203.12.15.255,1014,大洋州地区
19678,203.12.16.0,203.12.16.255,1001,华东地区
19679,203.12.17.0,203.12.17.255,1014,大洋州地区
19680,203.12.18.0,203.12.18.255,1011,东南亚地区
19681,203.12.19.0,203.12.19.255,1001,华东地区
19682,203.12.20.0,203.12.21.255,1011,东南亚地区
19683,203.12.22.0,203.12.23.255,1014,大洋州地区
19684,203.12.24.0,203.12.24.255,1001,华东地区
19685,203.12.25.0,203.12.56.255,1014,大洋州地区
19686,203.12.57.0,203.12.57.255,1001,华东地区
19687,203.12.58.0,203.12.64.255,1014,大洋州地区
19688,203.12.65.0,203.12.66.255,1001,华东地区
19689,203.12.67.0,203.12.69.255,1014,大洋州地区
19690,203.12.70.0,203.12.71.255,1001,华东地区
19691,203.12.72.0,203.12.86.255,1014,大洋州地区
19692,203.12.87.0,203.12.95.255,1001,华东地区
19693,203.12.96.0,203.12.99.255,1014,大洋州地区
19694,203.12.100.0,203.12.101.255,1001,华东地区
19695,203.12.102.0,203.12.102.255,1014,大洋州地区
19696,203.12.103.0,203.12.103.255,1001,华东地区
19697,203.12.104.0,203.12.113.255,1014,大洋州地区
19698,203.12.114.0,203.12.114.255,1001,华东地区
19699,203.12.115.0,203.12.117.255,1014,大洋州地区
19700,203.12.118.0,203.12.118.255,1001,华东地区
19701,203.12.119.0,203.12.129.255,1014,大洋州地区
19702,203.12.130.0,203.12.130.255,1001,华东地区
19703,203.12.131.0,203.12.136.255,1014,大洋州地区
19704,203.12.137.0,203.12.137.255,1001,华东地区
19705,203.12.138.0,203.12.195.255,1014,大洋州地区
19706,203.12.196.0,203.12.199.255,1001,华东地区
19707,203.12.208.0,203.12.210.255,1014,大洋州地区
19708,203.12.211.0,203.12.211.255,1001,华东地区
19709,203.12.212.0,203.12.218.255,1014,大洋州地区
19710,203.12.219.0,203.12.219.255,1001,华东地区
19711,203.12.220.0,203.12.220.255,1011,东南亚地区
19712,203.12.221.0,203.12.221.255,1014,大洋州地区
19713,203.12.224.0,203.12.225.255,1014,大洋州地区
19714,203.12.226.0,203.12.226.255,1001,华东地区
19715,203.12.227.0,203.12.239.255,1014,大洋州地区
19716,203.12.240.0,203.12.243.255,1001,华东地区
19717,203.12.244.0,203.12.248.255,1014,大洋州地区
19718,203.12.250.0,203.13.17.255,1014,大洋州地区
19719,203.13.18.0,203.13.18.255,1001,华东地区
19720,203.13.19.0,203.13.23.255,1014,大洋州地区
19721,203.13.24.0,203.13.24.255,1001,华东地区
19722,203.13.25.0,203.13.39.255,1014,大洋州地区
19723,203.13.41.0,203.13.43.255,1014,大洋州地区
19724,203.13.44.0,203.13.45.255,1001,华东地区
19725,203.13.46.0,203.13.79.255,1014,大洋州地区
19726,203.13.80.192,203.13.80.255,1001,华东地区
19727,203.13.82.0,203.13.89.255,1001,华东地区
19728,203.13.90.0,203.13.91.255,1014,大洋州地区
19729,203.13.92.0,203.13.95.255,1001,华东地区
19730,203.13.96.0,203.13.167.255,1014,大洋州地区
19731,203.13.172.0,203.13.172.255,1014,大洋州地区
19732,203.13.173.0,203.13.173.255,1001,华东地区
19733,203.13.174.0,203.13.223.255,1014,大洋州地区
19734,203.13.224.0,203.13.225.255,1001,华东地区
19735,203.13.226.0,203.13.226.255,1014,大洋州地区
19736,203.13.227.0,203.13.227.255,1001,华东地区
19737,203.13.228.0,203.13.230.255,1014,大洋州地区
19738,203.13.231.0,203.13.231.255,1001,华东地区
19739,203.13.232.0,203.13.232.255,1014,大洋州地区
19740,203.13.233.0,203.13.233.255,1001,华东地区
19741,203.13.234.0,203.14.17.255,1014,大洋州地区
19742,203.14.19.0,203.14.23.255,1014,大洋州地区
19743,203.14.24.0,203.14.27.255,1001,华东地区
19744,203.14.28.0,203.14.32.255,1014,大洋州地区
19745,203.14.33.0,203.14.33.255,1001,华东地区
19746,203.14.34.0,203.14.55.255,1014,大洋州地区
19747,203.14.56.0,203.14.56.255,1001,华东地区
19748,203.14.57.0,203.14.60.255,1014,大洋州地区
19749,203.14.61.0,203.14.62.255,1001,华东地区
19750,203.14.63.0,203.14.103.255,1014,大洋州地区
19751,203.14.104.0,203.14.104.255,1001,华东地区
19752,203.14.105.0,203.14.113.255,1014,大洋州地区
19753,203.14.114.0,203.14.115.255,1001,华东地区
19754,203.14.116.0,203.14.117.255,1014,大洋州地区
19755,203.14.118.0,203.14.118.255,1001,华东地区
19756,203.14.119.0,203.14.161.255,1014,大洋州地区
19757,203.14.162.0,203.14.162.255,1001,华东地区
19758,203.14.163.0,203.14.165.255,1014,大洋州地区
19759,203.14.166.0,203.14.166.255,1008,港澳台地区
19760,203.14.167.0,203.14.175.255,1014,大洋州地区
19761,203.14.176.0,203.14.176.255,1011,东南亚地区
19762,203.14.177.0,203.14.182.255,1014,大洋州地区
19763,203.14.183.0,203.14.183.255,1011,东南亚地区
19764,203.14.184.0,203.14.185.255,1008,港澳台地区
19765,203.14.188.0,203.14.191.255,1008,港澳台地区
19766,203.14.192.0,203.14.192.255,1001,华东地区
19767,203.14.193.0,203.14.193.255,1014,大洋州地区
19768,203.14.194.0,203.14.195.255,1001,华东地区
19769,203.14.196.0,203.14.211.255,1014,大洋州地区
19770,203.14.213.0,203.14.213.255,1014,大洋州地区
19771,203.14.214.0,203.14.214.255,1001,华东地区
19772,203.14.215.0,203.14.230.255,1014,大洋州地区
19773,203.14.231.0,203.14.231.255,1001,华东地区
19774,203.14.232.0,203.14.245.255,1014,大洋州地区
19775,203.14.246.0,203.14.246.255,1001,华东地区
19776,203.14.247.0,203.14.255.255,1014,大洋州地区
19777,203.15.0.0,203.15.15.255,1002,华南地区
19778,203.15.16.0,203.15.19.255,1014,大洋州地区
19779,203.15.20.0,203.15.22.255,1001,华东地区
19780,203.15.23.0,203.15.86.255,1014,大洋州地区
19781,203.15.87.0,203.15.89.255,1001,华东地区
19782,203.15.90.0,203.15.104.255,1014,大洋州地区
19783,203.15.105.0,203.15.105.255,1001,华东地区
19784,203.15.106.0,203.15.111.255,1014,大洋州地区
19785,203.15.112.0,203.15.119.255,1001,华东地区
19786,203.15.120.0,203.15.129.255,1014,大洋州地区
19787,203.15.130.0,203.15.131.255,1001,华东地区
19788,203.15.132.0,203.15.148.255,1014,大洋州地区
19789,203.15.149.0,203.15.149.255,1001,华东地区
19790,203.15.150.0,203.15.150.255,1014,大洋州地区
19791,203.15.151.0,203.15.151.255,1001,华东地区
19792,203.15.152.0,203.15.155.255,1014,大洋州地区
19793,203.15.156.0,203.15.159.255,1001,华东地区
19794,203.15.160.0,203.15.173.255,1014,大洋州地区
19795,203.15.174.0,203.15.174.255,1001,华东地区
19796,203.15.175.0,203.15.226.255,1014,大洋州地区
19797,203.15.227.0,203.15.227.255,1001,华东地区
19798,203.15.228.0,203.15.231.255,1014,大洋州地区
19799,203.15.232.0,203.15.233.255,1004,华北地区
19800,203.15.234.0,203.15.235.255,1002,华南地区
19801,203.15.236.0,203.15.236.255,1004,华北地区
19802,203.15.237.0,203.15.237.255,1002,华南地区
19803,203.15.238.0,203.15.241.255,1001,华东地区
19804,203.15.242.0,203.15.245.255,1014,大洋州地区
19805,203.15.246.0,203.15.246.255,1001,华东地区
19806,203.15.247.0,203.16.9.255,1014,大洋州地区
19807,203.16.10.0,203.16.10.255,1001,华东地区
19808,203.16.12.0,203.16.13.255,1001,华东地区
19809,203.16.14.0,203.16.15.255,1014,大洋州地区
19810,203.16.16.0,203.16.23.255,1004,华北地区
19811,203.16.24.0,203.16.26.255,1014,大洋州地区
19812,203.16.27.0,203.16.27.255,1001,华东地区
19813,203.16.28.0,203.16.33.255,1014,大洋州地区
19814,203.16.35.0,203.16.37.255,1014,大洋州地区
19815,203.16.38.0,203.16.38.255,1001,华东地区
19816,203.16.39.0,203.16.48.255,1014,大洋州地区
19817,203.16.49.0,203.16.51.255,1001,华东地区
19818,203.16.52.0,203.16.57.255,1014,大洋州地区
19819,203.16.58.0,203.16.58.255,1001,华东地区
19820,203.16.59.0,203.16.62.255,1014,大洋州地区
19821,203.16.64.0,203.16.132.255,1014,大洋州地区
19822,203.16.133.0,203.16.133.255,1001,华东地区
19823,203.16.134.0,203.16.160.255,1014,大洋州地区
19824,203.16.161.0,203.16.162.255,1001,华东地区
19825,203.16.163.0,203.16.164.255,1014,大洋州地区
19826,203.16.166.0,203.16.185.255,1014,大洋州地区
19827,203.16.186.0,203.16.187.255,1001,华东地区
19828,203.16.188.0,203.16.227.255,1014,大洋州地区
19829,203.16.228.0,203.16.228.255,1001,华东地区
19830,203.16.229.0,203.16.237.255,1014,大洋州地区
19831,203.16.238.0,203.16.238.255,1001,华东地区
19832,203.16.239.0,203.16.239.255,1008,港澳台地区
19833,203.16.240.0,203.16.240.255,1001,华东地区
19834,203.16.241.0,203.16.244.255,1014,大洋州地区
19835,203.16.245.0,203.16.245.255,1001,华东地区
19836,203.16.246.0,203.17.1.255,1014,大洋州地区
19837,203.17.2.0,203.17.2.255,1001,华东地区
19838,203.17.3.0,203.17.17.255,1014,大洋州地区
19839,203.17.18.0,203.17.18.255,1001,华东地区
19840,203.17.19.0,203.17.20.255,1014,大洋州地区
19841,203.17.21.0,203.17.21.255,1011,东南亚地区
19842,203.17.22.0,203.17.27.255,1014,大洋州地区
19843,203.17.28.0,203.17.28.255,1001,华东地区
19844,203.17.29.0,203.17.30.255,1014,大洋州地区
19845,203.17.32.0,203.17.38.255,1014,大洋州地区
19846,203.17.39.0,203.17.39.255,1001,华东地区
19847,203.17.40.0,203.17.55.255,1014,大洋州地区
19848,203.17.56.0,203.17.56.255,1001,华东地区
19849,203.17.57.0,203.17.73.255,1014,大洋州地区
19850,203.17.74.0,203.17.75.255,1001,华东地区
19851,203.17.76.0,203.17.87.255,1014,大洋州地区
19852,203.17.88.0,203.17.89.255,1001,华东地区
19853,203.17.90.0,203.17.135.255,1014,大洋州地区
19854,203.17.136.0,203.17.136.255,1001,华东地区
19855,203.17.137.0,203.17.163.255,1014,大洋州地区
19856,203.17.164.0,203.17.164.255,1001,华东地区
19857,203.17.165.0,203.17.186.255,1014,大洋州地区
19858,203.17.187.0,203.17.187.255,1001,华东地区
19859,203.17.188.0,203.17.189.255,1014,大洋州地区
19860,203.17.190.0,203.17.191.255,1001,华东地区
19861,203.17.192.0,203.17.193.255,1014,大洋州地区
19862,203.17.195.0,203.17.225.255,1014,大洋州地区
19863,203.17.227.0,203.17.230.255,1014,大洋州地区
19864,203.17.231.0,203.17.231.255,1001,华东地区
19865,203.17.232.0,203.17.232.255,1014,大洋州地区
19866,203.17.233.0,203.17.233.255,1001,华东地区
19867,203.17.234.0,203.17.239.255,1014,大洋州地区
19868,203.17.244.0,203.17.247.255,1014,大洋州地区
19869,203.17.248.0,203.17.248.255,1001,华东地区
19870,203.17.249.0,203.17.249.255,1011,东南亚地区
19871,203.17.250.0,203.17.254.255,1014,大洋州地区
19872,203.17.255.0,203.17.255.255,1001,华东地区
19873,203.18.0.0,203.18.1.255,1014,大洋州地区
19874,203.18.2.0,203.18.4.255,1001,华东地区
19875,203.18.5.0,203.18.6.255,1014,大洋州地区
19876,203.18.7.0,203.18.7.255,1001,华东地区
19877,203.18.8.0,203.18.25.255,1014,大洋州地区
19878,203.18.27.0,203.18.30.255,1014,大洋州地区
19879,203.18.31.0,203.18.31.255,1001,华东地区
19880,203.18.32.0,203.18.36.255,1014,大洋州地区
19881,203.18.37.0,203.18.37.255,1001,华东地区
19882,203.18.38.0,203.18.47.255,1014,大洋州地区
19883,203.18.48.0,203.18.49.255,1001,华东地区
19884,203.18.50.0,203.18.50.255,1008,港澳台地区
19885,203.18.52.0,203.18.52.255,1001,华东地区
19886,203.18.53.0,203.18.71.255,1014,大洋州地区
19887,203.18.72.0,203.18.75.255,1001,华东地区
19888,203.18.76.0,203.18.79.255,1014,大洋州地区
19889,203.18.80.0,203.18.81.255,1001,华东地区
19890,203.18.82.0,203.18.86.255,1014,大洋州地区
19891,203.18.87.0,203.18.87.255,1001,华东地区
19892,203.18.88.0,203.18.99.255,1014,大洋州地区
19893,203.18.100.0,203.18.101.255,1001,华东地区
19894,203.18.102.0,203.18.104.255,1014,大洋州地区
19895,203.18.105.0,203.18.105.255,1001,华东地区
19896,203.18.106.0,203.18.106.255,1014,大洋州地区
19897,203.18.107.0,203.18.107.255,1001,华东地区
19898,203.18.108.0,203.18.109.255,1014,大洋州地区
19899,203.18.110.0,203.18.110.255,1001,华东地区
19900,203.18.111.0,203.18.128.255,1014,大洋州地区
19901,203.18.129.0,203.18.129.255,1001,华东地区
19902,203.18.130.0,203.18.130.255,1014,大洋州地区
19903,203.18.131.0,203.18.133.255,1001,华东地区
19904,203.18.134.0,203.18.136.255,1014,大洋州地区
19905,203.18.138.0,203.18.143.255,1014,大洋州地区
19906,203.18.144.0,203.18.144.255,1001,华东地区
19907,203.18.145.0,203.18.152.255,1014,大洋州地区
19908,203.18.153.0,203.18.153.255,1001,华东地区
19909,203.18.154.0,203.18.155.255,1014,大洋州地区
19910,203.18.160.0,203.18.198.255,1014,大洋州地区
19911,203.18.199.0,203.18.199.255,1001,华东地区
19912,203.18.200.0,203.18.207.255,1014,大洋州地区
19913,203.18.208.0,203.18.208.255,1001,华东地区
19914,203.18.209.0,203.18.210.255,1014,大洋州地区
19915,203.18.211.0,203.18.211.255,1001,华东地区
19916,203.18.212.0,203.18.214.255,1014,大洋州地区
19917,203.18.215.0,203.18.215.255,1001,华东地区
19918,203.18.216.0,203.19.0.255,1014,大洋州地区
19919,203.19.1.0,203.19.1.255,1011,东南亚地区
19920,203.19.2.0,203.19.2.255,1014,大洋州地区
19921,203.19.4.0,203.19.4.255,1011,东南亚地区
19922,203.19.5.0,203.19.17.255,1014,大洋州地区
19923,203.19.18.0,203.19.18.255,1001,华东地区
19924,203.19.19.0,203.19.23.255,1014,大洋州地区
19925,203.19.24.0,203.19.24.255,1001,华东地区
19926,203.19.25.0,203.19.29.255,1014,大洋州地区
19927,203.19.30.0,203.19.30.255,1001,华东地区
19928,203.19.31.0,203.19.31.255,1014,大洋州地区
19929,203.19.36.0,203.19.37.255,1008,港澳台地区
19930,203.19.40.0,203.19.40.255,1014,大洋州地区
19931,203.19.41.0,203.19.41.255,1001,华东地区
19932,203.19.42.0,203.19.43.255,1014,大洋州地区
19933,203.19.44.0,203.19.46.255,1001,华东地区
19934,203.19.47.0,203.19.57.255,1014,大洋州地区
19935,203.19.58.0,203.19.58.255,1001,华东地区
19936,203.19.59.0,203.19.59.255,1014,大洋州地区
19937,203.19.60.0,203.19.61.255,1001,华东地区
19938,203.19.62.0,203.19.63.255,1014,大洋州地区
19939,203.19.64.0,203.19.64.255,1001,华东地区
19940,203.19.65.0,203.19.67.255,1014,大洋州地区
19941,203.19.68.0,203.19.68.255,1001,华东地区
19942,203.19.69.0,203.19.71.255,1014,大洋州地区
19943,203.19.72.0,203.19.72.255,1001,华东地区
19944,203.19.73.0,203.19.100.255,1014,大洋州地区
19945,203.19.101.0,203.19.101.255,1001,华东地区
19946,203.19.102.0,203.19.110.255,1014,大洋州地区
19947,203.19.111.0,203.19.111.255,1001,华东地区
19948,203.19.112.0,203.19.130.255,1014,大洋州地区
19949,203.19.131.0,203.19.131.255,1001,华东地区
19950,203.19.132.0,203.19.132.255,1014,大洋州地区
19951,203.19.133.0,203.19.133.255,1001,华东地区
19952,203.19.134.0,203.19.143.255,1014,大洋州地区
19953,203.19.144.0,203.19.144.255,1001,华东地区
19954,203.19.145.0,203.19.146.255,1014,大洋州地区
19955,203.19.148.0,203.19.148.255,1014,大洋州地区
19956,203.19.149.0,203.19.149.255,1001,华东地区
19957,203.19.150.0,203.19.155.255,1014,大洋州地区
19958,203.19.156.0,203.19.156.255,1001,华东地区
19959,203.19.157.0,203.19.175.255,1014,大洋州地区
19960,203.19.176.0,203.19.176.255,1001,华东地区
19961,203.19.177.0,203.19.177.255,1014,大洋州地区
19962,203.19.178.0,203.19.179.255,1001,华东地区
19963,203.19.180.0,203.19.207.255,1014,大洋州地区
19964,203.19.208.0,203.19.208.255,1001,华东地区
19965,203.19.209.0,203.19.227.255,1014,大洋州地区
19966,203.19.228.0,203.19.231.255,1001,华东地区
19967,203.19.232.0,203.19.232.255,1014,大洋州地区
19968,203.19.233.0,203.19.233.255,1001,华东地区
19969,203.19.234.0,203.19.241.255,1014,大洋州地区
19970,203.19.242.0,203.19.242.255,1001,华东地区
19971,203.19.243.0,203.19.247.255,1014,大洋州地区
19972,203.19.248.0,203.19.249.255,1001,华东地区
19973,203.19.250.0,203.19.254.255,1014,大洋州地区
19974,203.19.255.0,203.19.255.255,1001,华东地区
19975,203.20.0.0,203.20.16.255,1014,大洋州地区
19976,203.20.17.0,203.20.17.255,1001,华东地区
19977,203.20.18.0,203.20.39.255,1014,大洋州地区
19978,203.20.40.0,203.20.41.255,1001,华东地区
19979,203.20.42.0,203.20.43.255,1014,大洋州地区
19980,203.20.45.0,203.20.47.255,1014,大洋州地区
19981,203.20.48.0,203.20.48.255,1001,华东地区
19982,203.20.49.0,203.20.60.255,1014,大洋州地区
19983,203.20.61.0,203.20.61.255,1001,华东地区
19984,203.20.62.0,203.20.62.255,1014,大洋州地区
19985,203.20.64.0,203.20.64.255,1014,大洋州地区
19986,203.20.65.0,203.20.65.255,1001,华东地区
19987,203.20.66.0,203.20.83.255,1014,大洋州地区
19988,203.20.84.0,203.20.85.255,1001,华东地区
19989,203.20.86.0,203.20.88.255,1014,大洋州地区
19990,203.20.89.0,203.20.89.255,1001,华东地区
19991,203.20.90.0,203.20.104.255,1014,大洋州地区
19992,203.20.105.0,203.20.105.255,1011,东南亚地区
19993,203.20.106.0,203.20.107.255,1001,华东地区
19994,203.20.108.0,203.20.114.255,1014,大洋州地区
19995,203.20.115.0,203.20.115.255,1001,华东地区
19996,203.20.116.0,203.20.116.255,1014,大洋州地区
19997,203.20.117.0,203.20.119.255,1001,华东地区
19998,203.20.120.0,203.20.121.255,1014,大洋州地区
19999,203.20.122.0,203.20.122.255,1001,华东地区
20000,203.20.123.0,203.20.125.255,1014,大洋州地区
20001,203.20.126.0,203.20.127.255,1001,华东地区
20002,203.20.128.0,203.20.134.255,1014,大洋州地区
20003,203.20.135.0,203.20.143.255,1001,华东地区
20004,203.20.144.0,203.20.149.255,1014,大洋州地区
20005,203.20.150.0,203.20.150.255,1001,华东地区
20006,203.20.151.0,203.20.229.255,1014,大洋州地区
20007,203.20.230.0,203.20.230.255,1001,华东地区
20008,203.20.231.0,203.20.231.255,1014,大洋州地区
20009,203.20.232.0,203.20.232.255,1001,华东地区
20010,203.20.233.0,203.20.235.255,1014,大洋州地区
20011,203.20.236.0,203.20.236.255,1001,华东地区
20012,203.20.237.0,203.20.255.255,1014,大洋州地区
20013,203.21.0.0,203.21.2.255,1001,华东地区
20014,203.21.3.0,203.21.6.255,1014,大洋州地区
20015,203.21.8.0,203.21.8.255,1001,华东地区
20016,203.21.9.0,203.21.9.255,1014,大洋州地区
20017,203.21.10.0,203.21.10.255,1001,华东地区
20018,203.21.11.0,203.21.17.255,1014,大洋州地区
20019,203.21.18.0,203.21.18.255,1001,华东地区
20020,203.21.19.0,203.21.32.255,1014,大洋州地区
20021,203.21.33.0,203.21.34.255,1001,华东地区
20022,203.21.35.0,203.21.40.255,1014,大洋州地区
20023,203.21.41.0,203.21.41.255,1001,华东地区
20024,203.21.42.0,203.21.43.255,1011,东南亚地区
20025,203.21.44.0,203.21.44.255,1001,华东地区
20026,203.21.45.0,203.21.67.255,1014,大洋州地区
20027,203.21.68.0,203.21.68.255,1001,华东地区
20028,203.21.69.0,203.21.73.255,1014,大洋州地区
20029,203.21.74.0,203.21.75.255,1011,东南亚地区
20030,203.21.76.0,203.21.81.255,1014,大洋州地区
20031,203.21.82.0,203.21.82.255,1001,华东地区
20032,203.21.83.0,203.21.95.255,1014,大洋州地区
20033,203.21.96.0,203.21.99.255,1001,华东地区
20034,203.21.100.0,203.21.123.255,1014,大洋州地区
20035,203.21.124.0,203.21.124.255,1001,华东地区
20036,203.21.125.0,203.21.135.255,1014,大洋州地区
20037,203.21.136.0,203.21.137.255,1001,华东地区
20038,203.21.138.0,203.21.144.255,1014,大洋州地区
